TriggerMethod,EventNumber,EventTime,Order,EventType,Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Temperature (°C),RH (%RH),Pressure (mbar),Est. Altitude (m),GPSStatus,GPSFixTime,Lattitude,Longitude,Speed (km/h),Heading
1,2354,01/20/2016 09:12:35 ,0,2,1,4.24E-01,0.00E+00,1.70E-04,2,5.43E-01,0.00E+00,-2.17E-04,3,5.13E-01,0.00E+00,2.05E-04,4,5.86E-01,0.00E+00,2.34E-04,5,4.22E-01,0.00E+00,-1.69E-04,6,5.90E-01,0.00E+00,-2.36E-04,Resultant,6.90E-01,0.00E+00,2.76E-04,16.46875,41.37109,842.3,1531,,,,,,
1,2355,01/20/2016 09:14:35 ,0,2,1,3.67E-01,0.00E+00,1.47E-04,2,5.74E-01,0.00E+00,2.30E-04,3,5.05E-01,0.00E+00,2.02E-04,4,5.77E-01,0.00E+00,-2.31E-04,5,4.98E-01,0.00E+00,1.99E-04,6,6.82E-01,0.00E+00,2.73E-04,Resultant,6.41E-01,0.00E+00,2.56E-04,16.46875,41.23828,842.3,1531,,,,,,
1,2356,01/20/2016 09:16:35 ,0,2,1,4.96E-01,0.00E+00,-1.98E-04,2,6.50E-01,0.00E+00,-2.60E-04,3,4.80E-01,0.00E+00,-1.92E-04,4,7.11E-01,0.00E+00,2.85E-04,5,4.49E-01,0.00E+00,-1.80E-04,6,7.85E-01,0.00E+00,3.14E-04,Resultant,7.13E-01,0.00E+00,2.85E-04,16.42969,41.10156,842.4,1530,,,,,,
1,2357,01/20/2016 09:18:35 ,0,2,1,5.15E-01,0.00E+00,-2.06E-04,2,5.82E-01,0.00E+00,2.33E-04,3,5.59E-01,0.00E+00,-2.24E-04,4,5.61E-01,0.00E+00,2.25E-04,5,3.82E-01,0.00E+00,1.53E-04,6,7.96E-01,0.00E+00,3.18E-04,Resultant,6.86E-01,0.00E+00,2.75E-04,16.42969,41.16797,842.4,1530,,,,,,
1,2358,01/20/2016 09:20:35 ,0,2,1,4.58E-01,0.00E+00,-1.83E-04,2,5.65E-01,0.00E+00,2.26E-04,3,5.11E-01,0.00E+00,-2.05E-04,4,6.20E-01,0.00E+00,-2.48E-04,5,4.85E-01,0.00E+00,-1.94E-04,6,7.29E-01,0.00E+00,-2.92E-04,Resultant,6.82E-01,0.00E+00,2.73E-04,16.38672,41.23047,842.6,1528,,,,,,
1,2359,01/20/2016 09:22:35 ,0,2,1,4.12E-01,0.00E+00,-1.65E-04,2,5.75E-01,0.00E+00,2.30E-04,3,4.90E-01,0.00E+00,-1.96E-04,4,5.58E-01,0.00E+00,2.23E-04,5,4.95E-01,0.00E+00,1.98E-04,6,7.52E-01,0.00E+00,-3.01E-04,Resultant,6.49E-01,0.00E+00,2.60E-04,16.42969,41.16797,842.3,1531,,,,,,
1,2360,01/20/2016 09:24:35 ,0,2,1,4.05E-01,0.00E+00,-1.62E-04,2,6.01E-01,0.00E+00,2.40E-04,3,4.93E-01,0.00E+00,1.97E-04,4,5.94E-01,0.00E+00,2.37E-04,5,4.61E-01,0.00E+00,-1.84E-04,6,6.48E-01,0.00E+00,-2.59E-04,Resultant,7.24E-01,0.00E+00,2.90E-04,16.38672,41.29688,842.4,1530,,,,,,
1,2361,01/20/2016 09:26:35 ,0,2,1,3.94E-01,0.00E+00,-1.57E-04,2,6.77E-01,0.00E+00,-2.71E-04,3,5.57E-01,0.00E+00,-2.23E-04,4,6.24E-01,0.00E+00,-2.50E-04,5,5.62E-01,0.00E+00,2.25E-04,6,7.65E-01,0.00E+00,3.06E-04,Resultant,7.80E-01,0.00E+00,3.12E-04,16.38672,41.49219,842.3,1531,,,,,,
1,2362,01/20/2016 09:28:35 ,0,2,1,4.58E-01,0.00E+00,-1.83E-04,2,6.40E-01,0.00E+00,-2.56E-04,3,4.31E-01,0.00E+00,-1.72E-04,4,6.80E-01,0.00E+00,2.72E-04,5,4.08E-01,0.00E+00,-1.63E-04,6,6.48E-01,0.00E+00,2.59E-04,Resultant,7.40E-01,0.00E+00,2.96E-04,16.38672,41.65625,842.3,1531,,,,,,
1,2363,01/20/2016 09:30:35 ,0,2,1,4.49E-01,0.00E+00,-1.80E-04,2,5.89E-01,0.00E+00,-2.36E-04,3,6.21E-01,0.00E+00,2.48E-04,4,7.21E-01,0.00E+00,2.88E-04,5,4.01E-01,0.00E+00,-1.60E-04,6,6.08E-01,0.00E+00,-2.43E-04,Resultant,6.46E-01,0.00E+00,2.58E-04,16.38672,41.55859,842.3,1531,,,,,,
1,2364,01/20/2016 09:32:35 ,0,2,1,3.87E-01,0.00E+00,-1.55E-04,2,6.31E-01,0.00E+00,2.53E-04,3,4.62E-01,0.00E+00,1.85E-04,4,6.23E-01,0.00E+00,2.49E-04,5,4.05E-01,0.00E+00,1.62E-04,6,6.63E-01,0.00E+00,-2.65E-04,Resultant,7.11E-01,0.00E+00,2.85E-04,16.38672,41.52344,842.4,1530,,,,,,
1,2365,01/20/2016 09:34:35 ,0,2,1,4.03E-01,0.00E+00,1.61E-04,2,5.99E-01,0.00E+00,-2.39E-04,3,5.96E-01,0.00E+00,-2.38E-04,4,6.73E-01,0.00E+00,-2.69E-04,5,4.49E-01,0.00E+00,-1.80E-04,6,6.83E-01,0.00E+00,2.73E-04,Resultant,6.79E-01,0.00E+00,2.72E-04,16.38672,41.49219,842.1,1533,,,,,,
1,2366,01/20/2016 09:36:35 ,0,2,1,4.50E-01,0.00E+00,-1.80E-04,2,5.40E-01,0.00E+00,2.16E-04,3,5.12E-01,0.00E+00,2.05E-04,4,6.00E-01,0.00E+00,-2.40E-04,5,4.22E-01,0.00E+00,1.69E-04,6,7.57E-01,0.00E+00,-3.03E-04,Resultant,6.38E-01,0.00E+00,2.55E-04,16.38672,41.42578,842.6,1528,,,,,,
1,2367,01/20/2016 09:38:35 ,0,2,1,4.33E-01,0.00E+00,-1.73E-04,2,6.06E-01,0.00E+00,-2.43E-04,3,4.87E-01,0.00E+00,1.95E-04,4,5.20E-01,0.00E+00,2.08E-04,5,4.40E-01,0.00E+00,-1.76E-04,6,6.35E-01,0.00E+00,-2.54E-04,Resultant,6.59E-01,0.00E+00,2.64E-04,16.38672,41.42578,842.5,1529,,,,,,
1,2368,01/20/2016 09:40:35 ,0,2,1,3.78E-01,0.00E+00,-1.51E-04,2,6.53E-01,0.00E+00,2.61E-04,3,4.22E-01,0.00E+00,-1.69E-04,4,6.23E-01,0.00E+00,-2.49E-04,5,4.20E-01,0.00E+00,1.68E-04,6,6.30E-01,0.00E+00,-2.52E-04,Resultant,6.85E-01,0.00E+00,2.74E-04,16.34766,41.48828,842.5,1529,,,,,,
1,2369,01/20/2016 09:42:35 ,0,2,1,3.91E-01,0.00E+00,1.57E-04,2,5.82E-01,0.00E+00,2.33E-04,3,4.87E-01,0.00E+00,1.95E-04,4,6.23E-01,0.00E+00,2.49E-04,5,4.34E-01,0.00E+00,1.74E-04,6,8.55E-01,0.00E+00,-3.42E-04,Resultant,7.42E-01,0.00E+00,2.97E-04,16.34766,41.42188,842.1,1533,,,,,,
1,2370,01/20/2016 09:44:35 ,0,2,1,4.02E-01,0.00E+00,-1.61E-04,2,6.05E-01,0.00E+00,2.42E-04,3,5.36E-01,0.00E+00,2.15E-04,4,8.62E-01,0.00E+00,-3.45E-04,5,5.83E-01,0.00E+00,-2.33E-04,6,6.34E-01,0.00E+00,-2.54E-04,Resultant,6.81E-01,0.00E+00,2.72E-04,16.34766,41.48828,842.5,1529,,,,,,
1,2371,01/20/2016 09:46:35 ,0,2,1,4.85E-01,0.00E+00,-1.94E-04,2,5.76E-01,0.00E+00,-2.30E-04,3,5.62E-01,0.00E+00,-2.25E-04,4,5.45E-01,0.00E+00,2.18E-04,5,4.13E-01,0.00E+00,1.65E-04,6,6.79E-01,0.00E+00,-2.72E-04,Resultant,6.69E-01,0.00E+00,2.68E-04,16.34766,41.35547,842.3,1531,,,,,,
1,2372,01/20/2016 09:48:35 ,0,2,1,4.11E-01,0.00E+00,1.64E-04,2,6.03E-01,0.00E+00,-2.41E-04,3,5.44E-01,0.00E+00,-2.18E-04,4,5.68E-01,0.00E+00,2.27E-04,5,4.33E-01,0.00E+00,1.73E-04,6,7.42E-01,0.00E+00,-2.97E-04,Resultant,7.40E-01,0.00E+00,2.96E-04,16.34766,41.48828,842.4,1530,,,,,,
1,2373,01/20/2016 09:50:35 ,0,2,1,3.70E-01,0.00E+00,-1.48E-04,2,6.89E-01,0.00E+00,-2.76E-04,3,5.85E-01,0.00E+00,-2.34E-04,4,5.65E-01,0.00E+00,2.26E-04,5,3.91E-01,0.00E+00,-1.56E-04,6,8.12E-01,0.00E+00,3.25E-04,Resultant,8.42E-01,0.00E+00,3.37E-04,16.30859,41.41797,842.5,1529,,,,,,
1,2374,01/20/2016 09:52:35 ,0,2,1,4.24E-01,0.00E+00,-1.70E-04,2,6.45E-01,0.00E+00,2.58E-04,3,5.24E-01,0.00E+00,2.09E-04,4,6.14E-01,0.00E+00,2.46E-04,5,4.67E-01,0.00E+00,-1.87E-04,6,8.32E-01,0.00E+00,-3.33E-04,Resultant,8.32E-01,0.00E+00,3.33E-04,16.30859,41.38281,842.3,1531,,,,,,
1,2375,01/20/2016 09:54:35 ,0,2,1,5.26E-01,0.00E+00,-2.10E-04,2,6.51E-01,0.00E+00,-2.60E-04,3,4.74E-01,0.00E+00,-1.90E-04,4,5.66E-01,0.00E+00,2.27E-04,5,4.53E-01,0.00E+00,1.81E-04,6,7.28E-01,0.00E+00,2.91E-04,Resultant,7.16E-01,0.00E+00,2.86E-04,16.30859,41.32031,842.3,1531,,,,,,
1,2376,01/20/2016 09:56:35 ,0,2,1,4.91E-01,0.00E+00,-1.96E-04,2,6.42E-01,0.00E+00,-2.57E-04,3,4.51E-01,0.00E+00,1.80E-04,4,5.75E-01,0.00E+00,2.30E-04,5,4.77E-01,0.00E+00,1.91E-04,6,7.95E-01,0.00E+00,-3.18E-04,Resultant,7.17E-01,0.00E+00,2.87E-04,16.30859,41.41797,842.3,1531,,,,,,
1,2377,01/20/2016 09:58:35 ,0,2,1,4.68E-01,0.00E+00,1.87E-04,2,6.16E-01,0.00E+00,-2.46E-04,3,4.63E-01,0.00E+00,-1.85E-04,4,5.52E-01,0.00E+00,-2.21E-04,5,5.61E-01,0.00E+00,2.24E-04,6,6.33E-01,0.00E+00,2.53E-04,Resultant,6.68E-01,0.00E+00,2.67E-04,16.30859,41.51563,842.2,1532,,,,,,
1,2378,01/20/2016 10:00:35 ,0,2,1,6.06E-01,0.00E+00,-2.43E-04,2,5.78E-01,0.00E+00,-2.31E-04,3,5.32E-01,0.00E+00,2.13E-04,4,7.28E-01,0.00E+00,-2.91E-04,5,4.59E-01,0.00E+00,-1.84E-04,6,7.87E-01,0.00E+00,-3.15E-04,Resultant,6.73E-01,0.00E+00,2.69E-04,16.30859,41.61328,842.4,1530,,,,,,
1,2379,01/20/2016 10:02:35 ,0,2,1,4.81E-01,0.00E+00,-1.92E-04,2,5.75E-01,0.00E+00,-2.30E-04,3,5.00E-01,0.00E+00,2.00E-04,4,6.63E-01,0.00E+00,-2.65E-04,5,4.39E-01,0.00E+00,1.75E-04,6,6.98E-01,0.00E+00,-2.79E-04,Resultant,6.86E-01,0.00E+00,2.74E-04,16.30859,41.54688,842.1,1533,,,,,,
1,2380,01/20/2016 10:04:35 ,0,2,1,4.97E-01,0.00E+00,-1.99E-04,2,6.06E-01,0.00E+00,2.42E-04,3,4.36E-01,0.00E+00,-1.74E-04,4,6.11E-01,0.00E+00,-2.44E-04,5,4.11E-01,0.00E+00,-1.64E-04,6,7.58E-01,0.00E+00,3.03E-04,Resultant,6.99E-01,0.00E+00,2.80E-04,16.30859,41.38281,842.4,1530,,,,,,
1,2381,01/20/2016 10:06:35 ,0,2,1,3.56E-01,0.00E+00,-1.42E-04,2,5.90E-01,0.00E+00,-2.36E-04,3,5.26E-01,0.00E+00,2.10E-04,4,6.15E-01,0.00E+00,2.46E-04,5,4.12E-01,0.00E+00,-1.65E-04,6,7.69E-01,0.00E+00,3.07E-04,Resultant,6.15E-01,0.00E+00,2.46E-04,16.30859,41.38281,842.1,1533,,,,,,
1,2382,01/20/2016 10:08:35 ,0,2,1,5.85E-01,0.00E+00,-2.34E-04,2,8.69E-01,0.00E+00,-3.48E-04,3,4.72E-01,0.00E+00,-1.89E-04,4,8.93E-01,0.00E+00,-3.57E-04,5,4.94E-01,0.00E+00,1.98E-04,6,9.14E-01,0.00E+00,-3.66E-04,Resultant,9.37E-01,0.00E+00,3.75E-04,16.30859,41.25391,842.5,1529,,,,,,
1,2383,01/20/2016 10:10:35 ,0,2,1,4.41E-01,0.00E+00,-1.76E-04,2,5.94E-01,0.00E+00,-2.37E-04,3,5.15E-01,0.00E+00,-2.06E-04,4,7.79E-01,0.00E+00,-3.12E-04,5,4.11E-01,0.00E+00,-1.64E-04,6,6.91E-01,0.00E+00,-2.77E-04,Resultant,7.37E-01,0.00E+00,2.95E-04,16.30859,41.1875,842.3,1531,,,,,,
1,2384,01/20/2016 10:12:35 ,0,2,1,5.50E-01,0.00E+00,-2.20E-04,2,6.32E-01,0.00E+00,-2.53E-04,3,4.31E-01,0.00E+00,-1.73E-04,4,7.03E-01,0.00E+00,-2.81E-04,5,4.43E-01,0.00E+00,-1.77E-04,6,7.21E-01,0.00E+00,2.88E-04,Resultant,6.93E-01,0.00E+00,2.77E-04,16.30859,41.32031,842.1,1533,,,,,,
1,2385,01/20/2016 10:14:35 ,0,2,1,4.30E-01,0.00E+00,-1.72E-04,2,6.53E-01,0.00E+00,-2.61E-04,3,5.24E-01,0.00E+00,2.10E-04,4,6.50E-01,0.00E+00,2.60E-04,5,4.36E-01,0.00E+00,-1.74E-04,6,7.22E-01,0.00E+00,2.89E-04,Resultant,6.98E-01,0.00E+00,2.79E-04,16.26953,41.28125,842.5,1529,,,,,,
1,2386,01/20/2016 10:16:35 ,0,2,1,3.94E-01,0.00E+00,-1.57E-04,2,5.91E-01,0.00E+00,-2.36E-04,3,5.22E-01,0.00E+00,2.09E-04,4,5.37E-01,0.00E+00,2.15E-04,5,4.55E-01,0.00E+00,-1.82E-04,6,6.44E-01,0.00E+00,-2.58E-04,Resultant,6.36E-01,0.00E+00,2.54E-04,16.26953,41.28125,842.3,1531,,,,,,
1,2387,01/20/2016 10:18:35 ,0,2,1,4.39E-01,0.00E+00,-1.76E-04,2,5.87E-01,0.00E+00,2.35E-04,3,4.93E-01,0.00E+00,1.97E-04,4,6.31E-01,0.00E+00,2.52E-04,5,5.75E-01,0.00E+00,-2.30E-04,6,7.23E-01,0.00E+00,-2.89E-04,Resultant,6.89E-01,0.00E+00,2.76E-04,16.30859,41.15625,842.3,1531,,,,,,
1,2388,01/20/2016 10:20:35 ,0,2,1,5.52E-01,0.00E+00,-2.21E-04,2,6.47E-01,0.00E+00,-2.59E-04,3,4.54E-01,0.00E+00,-1.81E-04,4,6.13E-01,0.00E+00,2.45E-04,5,4.21E-01,0.00E+00,1.68E-04,6,7.29E-01,0.00E+00,2.92E-04,Resultant,7.29E-01,0.00E+00,2.91E-04,16.30859,41.15625,842.5,1529,,,,,,
1,2389,01/20/2016 10:22:35 ,0,2,1,3.83E-01,0.00E+00,-1.53E-04,2,6.30E-01,0.00E+00,2.52E-04,3,5.10E-01,0.00E+00,2.04E-04,4,5.89E-01,0.00E+00,-2.36E-04,5,4.58E-01,0.00E+00,-1.83E-04,6,6.66E-01,0.00E+00,-2.66E-04,Resultant,6.68E-01,0.00E+00,2.67E-04,16.26953,41.08594,842.1,1533,,,,,,
1,2390,01/20/2016 10:24:35 ,0,2,1,4.84E-01,0.00E+00,-1.94E-04,2,7.32E-01,0.00E+00,-2.93E-04,3,5.56E-01,0.00E+00,-2.22E-04,4,5.03E-01,0.00E+00,-2.01E-04,5,4.95E-01,0.00E+00,-1.98E-04,6,6.42E-01,0.00E+00,2.57E-04,Resultant,8.77E-01,0.00E+00,3.51E-04,16.26953,40.95313,842.1,1533,,,,,,
1,2391,01/20/2016 10:26:35 ,0,2,1,3.70E-01,0.00E+00,-1.48E-04,2,6.34E-01,0.00E+00,2.54E-04,3,5.90E-01,0.00E+00,-2.36E-04,4,4.90E-01,0.00E+00,1.96E-04,5,4.34E-01,0.00E+00,1.74E-04,6,7.23E-01,0.00E+00,2.89E-04,Resultant,6.66E-01,0.00E+00,2.66E-04,16.26953,41.01953,842.2,1532,,,,,,
1,2392,01/20/2016 10:28:35 ,0,2,1,4.88E-01,0.00E+00,-1.95E-04,2,6.67E-01,0.00E+00,2.67E-04,3,5.14E-01,0.00E+00,-2.06E-04,4,7.12E-01,0.00E+00,-2.85E-04,5,4.34E-01,0.00E+00,1.74E-04,6,6.70E-01,0.00E+00,-2.68E-04,Resultant,6.76E-01,0.00E+00,2.70E-04,16.26953,40.98828,842.3,1531,,,,,,
1,2393,01/20/2016 10:30:35 ,0,2,1,4.62E-01,0.00E+00,-1.85E-04,2,6.18E-01,0.00E+00,2.47E-04,3,6.38E-01,0.00E+00,2.55E-04,4,5.65E-01,0.00E+00,-2.26E-04,5,5.76E-01,0.00E+00,2.30E-04,6,8.10E-01,0.00E+00,-3.24E-04,Resultant,6.75E-01,0.00E+00,2.70E-04,16.26953,41.01953,842,1534,,,,,,
1,2394,01/20/2016 10:32:35 ,0,2,1,4.95E-01,0.00E+00,-1.98E-04,2,8.42E-01,0.00E+00,-3.37E-04,3,5.48E-01,0.00E+00,-2.19E-04,4,6.08E-01,0.00E+00,-2.43E-04,5,4.43E-01,0.00E+00,-1.77E-04,6,6.88E-01,0.00E+00,-2.75E-04,Resultant,1.10E+00,0.00E+00,4.38E-04,16.26953,41.01953,842,1534,,,,,,
1,2395,01/20/2016 10:34:35 ,0,2,1,4.97E-01,0.00E+00,-1.99E-04,2,8.73E-01,0.00E+00,-3.49E-04,3,4.99E-01,0.00E+00,-2.00E-04,4,7.91E-01,0.00E+00,-3.16E-04,5,5.24E-01,0.00E+00,-2.10E-04,6,7.78E-01,0.00E+00,-3.11E-04,Resultant,9.86E-01,0.00E+00,3.95E-04,16.26953,41.05078,842.5,1529,,,,,,
1,2396,01/20/2016 10:36:35 ,0,2,1,4.16E-01,0.00E+00,-1.66E-04,2,7.12E-01,0.00E+00,-2.85E-04,3,4.52E-01,0.00E+00,1.81E-04,4,5.80E-01,0.00E+00,2.32E-04,5,4.13E-01,0.00E+00,1.65E-04,6,8.08E-01,0.00E+00,3.23E-04,Resultant,7.29E-01,0.00E+00,2.92E-04,16.23047,40.98047,842.5,1529,,,,,,
1,2397,01/20/2016 10:38:35 ,0,2,1,4.32E-01,0.00E+00,-1.73E-04,2,6.32E-01,0.00E+00,2.53E-04,3,4.78E-01,0.00E+00,1.91E-04,4,6.38E-01,0.00E+00,2.55E-04,5,4.50E-01,0.00E+00,-1.80E-04,6,5.99E-01,0.00E+00,-2.39E-04,Resultant,7.72E-01,0.00E+00,3.09E-04,16.23047,40.91797,842.5,1529,,,,,,
1,2398,01/20/2016 10:40:35 ,0,2,1,4.44E-01,0.00E+00,-1.78E-04,2,5.69E-01,0.00E+00,-2.28E-04,3,5.22E-01,0.00E+00,-2.09E-04,4,5.82E-01,0.00E+00,-2.33E-04,5,4.37E-01,0.00E+00,-1.75E-04,6,6.07E-01,0.00E+00,2.43E-04,Resultant,7.01E-01,0.00E+00,2.80E-04,16.26953,40.82031,842.3,1531,,,,,,
1,2399,01/20/2016 10:42:35 ,0,2,1,5.56E-01,0.00E+00,-2.22E-04,2,6.78E-01,0.00E+00,-2.71E-04,3,5.40E-01,0.00E+00,-2.16E-04,4,6.04E-01,0.00E+00,2.42E-04,5,5.12E-01,0.00E+00,-2.05E-04,6,7.01E-01,0.00E+00,2.80E-04,Resultant,7.49E-01,0.00E+00,3.00E-04,16.26953,40.82031,842.5,1529,,,,,,
1,2400,01/20/2016 10:44:35 ,0,2,1,4.20E-01,0.00E+00,1.68E-04,2,6.88E-01,0.00E+00,2.75E-04,3,5.81E-01,0.00E+00,2.32E-04,4,7.26E-01,0.00E+00,-2.90E-04,5,3.95E-01,0.00E+00,-1.58E-04,6,7.20E-01,0.00E+00,2.88E-04,Resultant,6.92E-01,0.00E+00,2.77E-04,16.26953,40.95313,842.4,1530,,,,,,
1,2401,01/20/2016 10:46:35 ,0,2,1,4.40E-01,0.00E+00,-1.76E-04,2,6.40E-01,0.00E+00,-2.56E-04,3,6.41E-01,0.00E+00,2.57E-04,4,7.67E-01,0.00E+00,-3.07E-04,5,4.55E-01,0.00E+00,1.82E-04,6,6.70E-01,0.00E+00,2.68E-04,Resultant,6.86E-01,0.00E+00,2.75E-04,16.23047,41.01563,842.2,1532,,,,,,
1,2402,01/20/2016 10:48:35 ,0,2,1,5.05E-01,0.00E+00,-2.02E-04,2,6.57E-01,0.00E+00,-2.63E-04,3,6.06E-01,0.00E+00,-2.42E-04,4,6.74E-01,0.00E+00,2.70E-04,5,4.35E-01,0.00E+00,-1.74E-04,6,6.30E-01,0.00E+00,-2.52E-04,Resultant,7.79E-01,0.00E+00,3.12E-04,16.23047,40.88281,842,1534,,,,,,
1,2403,01/20/2016 10:50:35 ,0,2,1,4.59E-01,0.00E+00,-1.84E-04,2,6.83E-01,0.00E+00,-2.73E-04,3,5.36E-01,0.00E+00,-2.14E-04,4,7.85E-01,0.00E+00,-3.14E-04,5,4.24E-01,0.00E+00,1.70E-04,6,6.35E-01,0.00E+00,-2.54E-04,Resultant,9.12E-01,0.00E+00,3.65E-04,16.23047,41.01563,842.3,1531,,,,,,
1,2404,01/20/2016 10:52:35 ,0,2,1,4.32E-01,0.00E+00,-1.73E-04,2,6.92E-01,0.00E+00,-2.77E-04,3,5.09E-01,0.00E+00,2.04E-04,4,6.10E-01,0.00E+00,-2.44E-04,5,4.46E-01,0.00E+00,-1.78E-04,6,7.23E-01,0.00E+00,2.89E-04,Resultant,8.27E-01,0.00E+00,3.31E-04,16.23047,41.01563,842.4,1530,,,,,,
1,2405,01/20/2016 10:54:35 ,0,2,1,4.21E-01,0.00E+00,1.69E-04,2,6.27E-01,0.00E+00,-2.51E-04,3,5.43E-01,0.00E+00,-2.17E-04,4,8.05E-01,0.00E+00,-3.22E-04,5,4.37E-01,0.00E+00,-1.75E-04,6,7.17E-01,0.00E+00,-2.87E-04,Resultant,7.13E-01,0.00E+00,2.85E-04,16.23047,41.08203,842.4,1530,,,,,,
1,2406,01/20/2016 10:56:35 ,0,2,1,4.81E-01,0.00E+00,-1.92E-04,2,6.36E-01,0.00E+00,-2.54E-04,3,5.45E-01,0.00E+00,2.18E-04,4,6.27E-01,0.00E+00,-2.51E-04,5,4.53E-01,0.00E+00,1.81E-04,6,7.13E-01,0.00E+00,-2.85E-04,Resultant,6.88E-01,0.00E+00,2.75E-04,16.23047,40.94922,842.6,1528,,,,,,
1,2407,01/20/2016 10:58:35 ,0,2,1,3.96E-01,0.00E+00,-1.58E-04,2,5.89E-01,0.00E+00,-2.36E-04,3,4.81E-01,0.00E+00,1.93E-04,4,5.99E-01,0.00E+00,-2.39E-04,5,4.04E-01,0.00E+00,1.61E-04,6,7.73E-01,0.00E+00,3.09E-04,Resultant,7.40E-01,0.00E+00,2.96E-04,16.23047,41.08203,841.5,1539,,,,,,
1,2408,01/20/2016 11:00:35 ,0,2,1,4.26E-01,0.00E+00,1.70E-04,2,6.44E-01,0.00E+00,-2.57E-04,3,5.37E-01,0.00E+00,2.15E-04,4,5.56E-01,0.00E+00,-2.22E-04,5,3.76E-01,0.00E+00,-1.50E-04,6,7.59E-01,0.00E+00,3.04E-04,Resultant,6.83E-01,0.00E+00,2.73E-04,16.23047,41.01563,842.4,1530,,,,,,
1,2409,01/20/2016 11:02:35 ,0,2,1,4.40E-01,0.00E+00,1.76E-04,2,7.33E-01,0.00E+00,-2.93E-04,3,5.84E-01,0.00E+00,2.34E-04,4,7.05E-01,0.00E+00,2.82E-04,5,4.35E-01,0.00E+00,-1.74E-04,6,7.83E-01,0.00E+00,-3.13E-04,Resultant,7.70E-01,0.00E+00,3.08E-04,16.23047,40.91797,842.2,1532,,,,,,
1,2410,01/20/2016 11:04:35 ,0,2,1,4.85E-01,0.00E+00,-1.94E-04,2,7.14E-01,0.00E+00,-2.86E-04,3,5.62E-01,0.00E+00,-2.25E-04,4,6.62E-01,0.00E+00,-2.65E-04,5,4.61E-01,0.00E+00,-1.84E-04,6,8.48E-01,0.00E+00,-3.39E-04,Resultant,7.32E-01,0.00E+00,2.93E-04,16.23047,40.91797,842.4,1530,,,,,,
1,2411,01/20/2016 11:06:35 ,0,2,1,4.59E-01,0.00E+00,-1.84E-04,2,8.14E-01,0.00E+00,-3.25E-04,3,4.92E-01,0.00E+00,1.97E-04,4,7.21E-01,0.00E+00,-2.88E-04,5,5.26E-01,0.00E+00,2.11E-04,6,9.51E-01,0.00E+00,3.80E-04,Resultant,8.29E-01,0.00E+00,3.32E-04,16.23047,40.94922,842.2,1532,,,,,,
1,2412,01/20/2016 11:08:35 ,0,2,1,4.93E-01,0.00E+00,-1.97E-04,2,6.27E-01,0.00E+00,-2.51E-04,3,5.28E-01,0.00E+00,2.11E-04,4,8.09E-01,0.00E+00,-3.23E-04,5,4.39E-01,0.00E+00,1.76E-04,6,7.95E-01,0.00E+00,-3.18E-04,Resultant,8.12E-01,0.00E+00,3.25E-04,16.23047,41.01563,842.4,1530,,,,,,
1,2413,01/20/2016 11:10:35 ,0,2,1,4.09E-01,0.00E+00,-1.64E-04,2,5.68E-01,0.00E+00,-2.27E-04,3,5.72E-01,0.00E+00,-2.29E-04,4,6.33E-01,0.00E+00,2.53E-04,5,4.56E-01,0.00E+00,-1.82E-04,6,7.28E-01,0.00E+00,-2.91E-04,Resultant,7.00E-01,0.00E+00,2.80E-04,16.23047,40.88281,842.2,1532,,,,,,
1,2414,01/20/2016 11:12:35 ,0,2,1,4.05E-01,0.00E+00,-1.62E-04,2,6.19E-01,0.00E+00,-2.48E-04,3,4.89E-01,0.00E+00,-1.96E-04,4,7.93E-01,0.00E+00,-3.17E-04,5,4.54E-01,0.00E+00,1.82E-04,6,6.40E-01,0.00E+00,2.56E-04,Resultant,7.14E-01,0.00E+00,2.86E-04,16.23047,40.88281,842.3,1531,,,,,,
1,2415,01/20/2016 11:14:35 ,0,2,1,4.52E-01,0.00E+00,-1.81E-04,2,6.77E-01,0.00E+00,-2.71E-04,3,6.14E-01,0.00E+00,2.46E-04,4,7.49E-01,0.00E+00,-3.00E-04,5,4.88E-01,0.00E+00,-1.95E-04,6,7.82E-01,0.00E+00,3.13E-04,Resultant,7.10E-01,0.00E+00,2.84E-04,16.23047,41.34375,832.5,1626,,,,,,
1,2416,01/20/2016 11:16:35 ,0,2,1,3.94E-01,0.00E+00,-1.58E-04,2,6.84E-01,0.00E+00,-2.74E-04,3,5.37E-01,0.00E+00,2.15E-04,4,7.22E-01,0.00E+00,-2.89E-04,5,4.24E-01,0.00E+00,1.70E-04,6,9.79E-01,0.00E+00,3.92E-04,Resultant,7.31E-01,0.00E+00,2.93E-04,16.23047,41.73438,826,1690,,,,,,
